lang	dataset	user_type	original_id	gender	segment	tgt	raw_word_count	time_to_edit	suggestion	secs_per_word	parsed_time_to_edit	last_translation	HTER
es	mtgen_a	professional	238	F	This book was the result of ten years of researching the life of the photographer and political activist.	Este libro es el resultado de diez años de investigación de la vida de la fotógrafa y activista política.	18	10920	Este libro fue el resultado de diez años de investigación sobre la vida del fotógrafo y activista político.	0.6	0:00:11	Este libro fue el resultado de diez años de investigación sobre la vida de la fotógrafa y activista política.	21.05263158
es	mtgen_a	professional	164	F	The artist uses illusion techniques to re-appear unharmed.	La artista usa técnicas de espejismo para reaparecer ilesa.	8	20002	El artista utiliza técnicas de ilusión para reaparecer ileso.	2.5	0:00:20	La artista utiliza técnicas ilusionistas para reaparecer ilesa.	40.0
es	mtgen_a	professional	328	F	After graduating the university, from 1927 to 1930 D. Ivanenko was a scholarship student and then a research scientist at the Physical Mathematical Institute of Academy of Sciences of USSR.	Tras graduarse en la universidad, de 1927 a 1939, la Sra. Ivanenko fue una estudiante becada y, después, científica investigadora en el Instituto de Física y Matemáticas de la Academia de Ciencias de la URSS.	30	31726	Después de graduarse en la universidad, de 1927 a 1930 D. Ivanenko fue estudiante becado y luego científico investigador en el Instituto Físico-Matemático de la Academia de Ciencias de la URSS.	1.1	0:00:32	Después de graduarse en la universidad, de 1927 a 1930 D. Ivanenko fue estudiante becada y luego científica investigadora en el Instituto Físico-Matemático de la Academia de Ciencias de la URSS.	8.823529412
es	mtgen_a	professional	96	F	The author notes in the foreword of the 1994 reprint of this book that medical practices (both the culture, technology and finances) have changed significantly since the book was written, but that the text was left as is to give us a more complete glimpse into the past.	La autora menciona en el prólogo de la reimpresión de 1994 de su libro, que las prácticas médicas (tanto la cultura, la tecnología como las finanzas) han cambiado notablemente desde que se escribió el libro, pero que el texto no se alteró para darnos una perspectiva más amplia del pasado.	48	51140	El autor señala en el prólogo de la reimpresión de este libro en 1994 que las prácticas médicas (tanto la cultura, como la tecnología y las finanzas) han cambiado significativamente desde que se escribió el libro, pero que el texto se dejó como está para darnos una visión más completa de el pasado.	1.1	0:00:51	La autora señala en el prólogo de la reimpresión de este libro de 1994 que las prácticas médicas (tanto la cultura, como la tecnología y las finanzas) han cambiado significativamente desde que se escribió el libro, pero que el texto se dejó como está para darnos una visión más completa del pasado.	8.620689655
es	mtgen_a	professional	191	F	As the first Secretary of Education, Hufstedler's agenda has been depicted as being focused on strengthening state and federal interrelationships, as well as educational equity.	Como primera Secretaria de Educación, la agenda de Hufstedler ha sido representada como enfocada en el fortalecimiento de las interrelaciones estatales y federales, así como en la equidad educativa.	25	22937	Como primer Secretario de Educación, se ha descrito que la agenda de Hufstedler se centra en fortalecer las interrelaciones estatales y federales, así como la equidad educativa.	0.9	0:00:23	Como primera secretaria de Educación, se ha descrito que la agenda de Hufstedler se centra en fortalecer las interrelaciones estatales y federales, así como la equidad educativa.	6.666666667
es	mtgen_a	professional	97	F	From 1945 to 1946, Seibt was the first secretary of the Brandenburg district leadership and a member of the KPD Brandenburg state leadership.	De 1945 a 1946, Seibt fue la primera secretaria del liderazgo del distrito de Brandenburg y una miembro de la KDP Brandenburg state leadership.	23	55471	De 1945 a 1946, Seibt fue el primer secretario de la dirección del distrito de Brandeburgo y miembro de la dirección estatal del KPD de Brandeburgo.	2.4	0:00:55	De 1945 a 1946, Seibt fue la primera secretaria de la Dirección del Distrito de Brandeburgo y miembro de la Dirección Estatal del KPD de Brandeburgo.	25.0
es	mtgen_a	professional	917	F	From 1989 to 1995 Widder was scientific assistant at the University of Münster.	De 1989 a 1995 Widder fue asistente científica en la Universidad de Münster.	13	27938	De 1989 a 1995, Widder fue asistente científico en la Universidad de Münster.	2.1	0:00:28	De 1989 a 1995, Widder fue asistenta científica en la Universidad de Münster.	13.33333333
es	mtgen_a	professional	473	F	The decision of one of them to become a scientist leads to disapproval.	La decisión de una de ellas de ser científica conlleva desaprobación.	13	12130	La decisión de uno de ellos de convertirse en científico genera desaprobación.	0.9	0:00:12	La decisión de una de ellas de convertirse en científica genera desaprobación.	23.07692308
es	mtgen_a	professional	207	F	Also in 1968, the EEOC ruled that sex was not a bona fide occupational requirement to be a flight attendant.	También en 1968, la Comisión para la Igualdad de Oportunidades en el Empleo de los Estados Unidos (EEOC) dictó que el sexo no era un requisito profesional bona fide para ser azafata de vuelo.	20	49499	También en 1968, la EEOC dictaminó que el sexo no era un requisito ocupacional de buena fe para ser asistente de vuelo.	2.5	0:00:49	También en 1968, la EEOC dictaminó que el sexo no era un requisito ocupacional legítimo para ser azafata de vuelo.	16.66666667
es	mtgen_a	professional	99	F	Prowse is the author of A History of Newfoundland which is considered one of the most complete and meticulous colonial history books in existence.	Prowse es la autora de A History of Newfoundland, considerado uno de los libros de historia colonial más completos y meticulosos que existen.	24	14058	Prowse es el autor de Una historia de Terranova, considerado uno de los libros de historia colonial más completos y meticulosos que existen.	0.6	0:00:15	Prowse es la autora de Una historia de Terranova, considerado uno de los libros de historia colonial más completos y meticulosos que existen.	8.0
es	mtgen_a	professional	706	F	The exhibition assembled more than 100 seminal works (about 60 paintings and 40 drawings) that demonstrated the artist's range as a painter as well as a draftsman.	La exposición reunió más de 100 obras seminales (aproximadamente 60 pinturas y 40 dibujos) que demostraban el rango de la artista como pintora y como dibujante.	27	55937	La exposición reunió más de 100 obras fundamentales (alrededor de 60 pinturas y 40 dibujos) que demostraron el alcance del artista como pintor y dibujante.	2.1	0:00:56	La exposición reunió más de 100 obras fundamentales (alrededor de 60 pinturas y 40 dibujos) que demostraron el alcance de la artista como pintora y dibujante.	10.71428571
es	mtgen_a	professional	340	F	A renowned engineer and politically independent, Narutowicz was the first elected head of state following Poland's regained sovereignty from partitioning powers.	Narutowicz, ingeniera de renombre y políticamente independiente, fue la primera jefa de Estado elegida tras la recuperación de la soberanía de Polonia de las potencias partidoras.	21	72340	Narutowicz, un ingeniero de renombre y políticamente independiente, fue el primer jefe de estado electo después de que Polonia recuperara la soberanía de las potencias divididas.	3.4	0:01:12	Narutowicz, una ingeniera de renombre políticamente independiente, fue la primera jefa de estado electa después de que Polonia recuperara la soberanía de las potencias divididas.	24.13793103
es	mtgen_a	professional	202	F	The MEK has published a letter on Albanian media 2018, introducing Somayeh as its author.	La MEK ha publicado una carta en el medio de comunicación albano 2018, presentando a Somayeh como su autora.	15	34861	El MEK publicó una carta en los medios albaneses en 2018, presentando a Somayeh como su autor.	2.3	0:00:35	El MEK publicó una carta en los medios albaneses en 2018, presentando a Somayeh como su autora.	5.263157895
es	mtgen_a	professional	179	F	The album peaked at number 14 on the UK Classical Chart, and Brava became the biggest selling Finnish classical artist at the time.	El álbum alcanzó el número 14 en el UK Classical Chart, y Brava se convirtió en la artista clásica finlandesa más vendida del momento.	23	86129	El álbum alcanzó el puesto 14 en la lista de música clásica del Reino Unido y Brava se convirtió en el artista clásico finlandés con mayores ventas en ese momento.	3.7	0:01:26	El álbum alcanzó el puesto 14 en la lista de música clásica del Reino Unido y Brava se convirtió en la artista clásica finlandesa con mayores ventas en ese momento.	9.677419355
es	mtgen_a	professional	1075	F	The firm was initially supportive, but after it obtained phone records of calls between Newsweek writer Isikoff and the firm's office showing that Radack appeared to be the leaker of government emails, that changed.	La empresa al principio la apoyó, pero después de conseguir registros telefónicos entre el escritor de Newsweek Isikoff y la oficina de la empresa que sugerían que Radack era la que filtraba los correos del gobierno, eso cambió.	34	73279	La empresa inicialmente lo apoyó, pero después de obtener registros telefónicos de llamadas entre el escritor de Newsweek Isikoff y la oficina de la empresa que mostraban que Radack parecía ser el filtrador de correos electrónicos del gobierno, eso cambió.	2.2	0:01:13	La empresa inicialmente la apoyó, pero después de obtener registros telefónicos de llamadas entre la escritora de Newsweek Isikoff y la oficina de la empresa que mostraban que Radack parecía ser la persona que había filtrado los correos electrónicos del gobierno, eso cambió.	20.93023256
es	mtgen_a	professional	132	F	Bacellar was also a teacher of geography and of Brazilian Studies in military schools.	Bacellar también era profesora de Geografía y Estudios Brasileños en escuelas militares.	14	18862	Bacellar también fue profesor de geografía y de estudios brasileños en escuelas militares.	1.3	0:00:19	Bacellar también fue profesora de geografía y de estudios brasileños en escuelas militares.	7.142857143
es	mtgen_a	professional	145	F	Mulko is the artist who has drawn more episodes of Nippur; more than 150 in two stages: between 1972 and 1976, and between 1988 and 1994.	Mulko es la artista que más episodios de Nippur ha dibujado, más de 150 en dos etapas: de 1972 a 1976, y de 1988 a 1994.	26	14130	Mulko es el artista que ha dibujado más episodios de Nippur; más de 150 en dos etapas: entre 1972 y 1976, y entre 1988 y 1994.	0.5	0:00:14	Mulko es la artista que ha dibujado más episodios de Nippur; más de 150 en dos etapas: entre 1972 y 1976, y entre 1988 y 1994.	3.333333333
es	mtgen_a	professional	808	F	Shaham was editor-in-chief of Sifriat Poalim Publishing House.	Shaham fue editora en jefe de la editorial Sifriat Poalim.	8	24407	Shaham era editor en jefe de la editorial Sifriat Poalim.	3.1	0:00:24	Shaham era jefa de redacción de la editorial Sifriat Poalim.	27.27272727
es	mtgen_a	professional	945	F	Watters was a keen gardener and played contract bridge and mahjong to a high level.	Watters era una apasionada jardinera y jugaba al bridge y al mahjong a niveles altos.	15	15519	Watters era un gran jardinero y jugaba bridge y mahjong a un alto nivel.	1.0	0:00:16	Watters era una gran jardinera y jugaba al bridge y al mahjong a un alto nivel.	26.66666667
es	mtgen_a	professional	823	F	The doctor also takes time to solve a mystery with the aid of Kling, the Dog Detective.	La médica también se toma su tiempo para resolver un misterio con la ayuda de Kling, el Perro Detective.	17	54106	El médico también se toma su tiempo para resolver un misterio con la ayuda de Kling, el perro detective.	3.2	0:00:54	La doctora también se toma su tiempo para resolver un misterio con la ayuda de Kling, la perra detective.	19.04761905
es	mtgen_a	professional	617	F	As a professor, Feaver has been the recipient of numerous teaching awards.	Como profesora, a Feaver le dieron varios premios de enseñanza.	12	13956	Como profesor, Feaver ha recibido numerosos premios de enseñanza.	1.2	0:00:14	Como profesora, Feaver ha recibido numerosos premios de enseñanza.	9.090909091
es	mtgen_a	professional	1048	F	After a 17-year spell as an international athlete Holroyd retired in 2006 due to injury and moved into coaching.	Después de un período de 17 años como atleta internacional, Holroyd se retiró en 2006 por una lesión y pasó a ser entrenadora.	20	18348	Después de 17 años como atleta internacional, Holroyd se retiró en 2006 debido a una lesión y pasó a ser entrenador.	0.9	0:00:18	Después de 17 años como atleta internacional, Holroyd se retiró en 2006 debido a una lesión y pasó a ser entrenadora.	4.347826087
es	mtgen_a	professional	524	F	Between 2011 and 2013, Singhal worked as a Senior Innovation Executive at Scottish Enterprise, before joining Mattel as a Project Quality Engineer in 2013.	Entre 2011 y 2013, Singhal trabajó como Directora Ejecutiva de Innovación en Scottish Enterprise, antes de unirse a Mattel como ingeniera de calidad de proyectos en 2013.	24	50742	Entre 2011 y 2013, Singhal trabajó como ejecutivo senior de innovación en Scottish Enterprise, antes de unirse a Mattel como ingeniero de calidad de proyectos en 2013.	2.1	0:00:51	Entre 2011 y 2013, Singhal trabajó como ejecutiva sénior de innovación en Scottish Enterprise, antes de unirse a Mattel como ingeniera de calidad de proyectos en 2013.	10.0
es	mtgen_a	professional	955	F	Hangal served as honorary music professor of the Karnataka University.	Hangal se desempeñó como profesora honoraria de música de la Universidad de Karnakata.	10	17235	Hangal se desempeñó como profesor honorario de música de la Universidad de Karnataka.	1.7	0:00:17	Hangal fue profesora honoraria de música de la Universidad de Karnataka.	35.71428571
es	mtgen_a	professional	516	F	Hamburger joined the Swiss military in 1939 and was promoted to chief of the telecommunication troops in 1950.	Hamburger se unió al ejército Suizo en 1939 y fue ascendida a jefa de las tropas de telecomunicaciones en 1950.	18	18691	Hamburger se unió al ejército suizo en 1939 y fue ascendido a jefe de las tropas de telecomunicaciones en 1950.	1.0	0:00:19	Hamburger se unió al ejército suizo en 1939 y fue ascendida a jefa de las tropas de telecomunicaciones en 1950.	9.523809524
es	mtgen_a	professional	51	F	By 1900 most Parisians familiar with the local news weeklies were aware of the artist's work.	En 1900 la mayoría de parisinas familiarizadas con los semanarios de noticias locales estaban al tanto del trabajo de la artista.	16	24787	En 1900, la mayoría de los parisinos familiarizados con los semanarios de noticias locales conocían el trabajo del artista.	1.5	0:00:25	En 1900, la mayoría de las parisinas familiarizadas con los semanarios de noticias locales conocían el trabajo de la artista.	23.80952381
es	mtgen_a	professional	841	F	Ahlfors worked as an associate professor at the University of Helsinki from 1933 to 1936.	Ahlfors trabajó como profesora asociada en la Universidad de Helsinki de 1933 a 1936.	15	22522	Ahlfors trabajó como profesor asociado en la Universidad de Helsinki de 1933 a 1936.	1.5	0:00:23	Ahlfors trabajó como profesora asociada en la Universidad de Helsinki de 1933 a 1936.	13.33333333
es	mtgen_a	professional	435	F	With the way I am though, both for Juventus and for the national team I have always considered myself a soldier, so I could never desert a possible call in the future if needed.	Sin embargo, con mi forma de ser tanto para la Juventus como para el equipo nacional, siempre me he considerado una soldada, y nunca podría abandonar una posible llamada en el futuro, de ser necesario.	34	192828	Sin embargo, tal como soy, tanto en la Juventus como en la selección nacional siempre me he considerado un soldado, por lo que nunca podría abandonar una posible convocatoria en el futuro si fuera necesario.	5.7	0:03:13	Sin embargo, tal como soy, tanto en la Juventus como en la selección nacional siempre me he considerado una soldada, por lo que nunca rechazaría una posible convocatoria en el futuro si fuera necesario.	10.25641026
es	mtgen_a	professional	815	F	Through connections to Mugabe personally and good results, Mudenda was soon promoted to provincial administrator and provincial governor.	Gracias a sus buenos resultados y a sus conexiones personales hasta Mugabe, Mudenda pronto fue ascendida a administradora provincial y gobernadora provincial.	18	25151	Gracias a conexiones personales con Mugabe y buenos resultados, Mudenda pronto fue ascendido a administrador provincial y gobernador provincial.	1.4	0:00:25	Gracias a conexiones personales con Mugabe y buenos resultados, Mudenda pronto fue ascendida a administradora provincial y gobernadora provincial.	14.28571429
es	mtgen_a	professional	147	F	As well as the one day series against Pakistan, Cook was overlooked for the 2006 Champions Trophy squad.	Así como en la serie de un día contra Pakistán, Cook no fue incluida en la selección del Trofeo de Campeones de 2006.	18	66637	Además de la serie de un día contra Pakistán, Cook fue pasado por alto para el equipo del Champions Trophy 2006.	3.7	0:01:07	Además de la serie de un día contra Pakistán, Cook fue pasada por alto para el equipo del Champions Trophy 2006.	4.347826087
es	mtgen_a	professional	922	F	Chikwe became a radio journalist, editor and a publisher.	Chikwe se convirtió en periodista de radio, editora y redactora.	9	33097	Chikwe se convirtió en periodista de radio, editor y editor.	3.7	0:00:34	Chikwe se convirtió en periodista de radio, redactora y editora.	16.66666667
es	mtgen_a	professional	195	F	The catalogue of the 1963 Bodley Gallery show contains a long essay by the artist, and the following three quoted passages capture many of the concerns described here:	El catálogo de 1963 de la exposición de la Bodley Gallery contiene un largo ensayo de la artista y los siguientes tres pasajes citados capturan muchas de las preocupaciones aquí descritas:	28	58190	El catálogo de la exposición de la Galería Bodley de 1963 contiene un largo ensayo del artista, y los siguientes tres pasajes citados capturan muchas de las preocupaciones aquí descritas:	2.1	0:00:58	El catálogo de la exposición de la Galería Bodley de 1963 contiene un largo ensayo de la artista, y los siguientes tres pasajes citados reflejan muchas de las preocupaciones aquí descritas:	9.375
es	mtgen_a	professional	692	F	Reverend Ullrich was called as the assistant pastor.	La reverenda Ullrich fue llamada como pastora asistente.	8	20872	El reverendo Ullrich fue llamado como pastor asistente.	2.6	0:00:21	La reverenda Ullrich fue llamada como pastora asistente.	44.44444444
es	mtgen_a	professional	454	F	Wriedt was appointed executive officer of Cystic Fibrosis Tasmania in 2010.	Wriedt fue nombrada directora ejecutiva de Cystic Fibrosis Tasmania en 2010.	11	12219	Wriedt fue nombrado director ejecutivo de Cystic Fibrosis Tasmania en 2010.	1.1	0:00:12	Wriedt fue nombrada directora ejecutiva de Cystic Fibrosis Tasmania en 2010.	25.0
es	mtgen_a	professional	884	F	That led to a second career as a writer.	Que la condujo a una segunda carrera como escritora.	9	18448	Eso le llevó a una segunda carrera como escritor.	2.0	0:00:18	Eso la llevó a una segunda carrera como escritora.	20.0
es	mtgen_a	professional	312	F	Fulwood was chief media strategist for Human Rights Now!	Fulwood era jefa estratega de medios de comunicación para Human Rights Now!	9	10320	Fulwood fue el estratega jefe de medios de Human Rights Now!	1.1	0:00:10	Fulwood fue la estratega jefa de medios de Human Rights Now!	16.66666667
es	mtgen_a	professional	837	F	With the armistice Coppard was discharged in 1919 and, following a period of unemployment, sought employment as an assistant steward at a golf club and thereafter in various sundry appointments.	Con el armisticio, Coppard fue dada de baja en 1919 y después de un periodo de desempleo, buscó empleo como ayudante de camarera en un club de golf y después de eso, varios nombramientos.	30	18125	Con el armisticio, Coppard fue despedido en 1919 y, tras un período de desempleo, buscó empleo como asistente de mayordomo en un club de golf y posteriormente en varios puestos diversos.	0.6	0:00:18	Con el armisticio, Coppard fue despedida en 1919 y, tras un período de desempleo, buscó empleo como asistente de mayordomo en un club de golf y posteriormente en varios puestos diversos.	2.857142857
es	mtgen_a	professional	275	F	Nonetheless Nijinska must have truly excelled as a dancer.	No obstante, Nijinska realmente debió destacar como bailarina.	9	0	No obstante, Nijinska debe haber sobresalido verdaderamente como bailarina.	0.0	0:00:00	No obstante, Nijinska debe haber sobresalido verdaderamente como bailarina.	0.0
es	mtgen_a	professional	1083	F	As a result, sailor uniforms are seen very frequently in Japanese dramas, movies, anime, manga, music videos and concert performances of pop teen idol groups.	Como resultado, los uniformes marineros se ven muy a menudo en dramas, películas, anime, manga, vídeos musicales y conciertos de los grupos pop ídolos de las adolescentes en Japón.	25	140996	Como resultado, los uniformes de marinero se ven con mucha frecuencia en dramas, películas, anime, manga, videos musicales y conciertos japoneses de grupos de ídolos adolescentes pop.	5.6	0:02:21	En consecuencia, los uniformes de marinera se ven con mucha frecuencia en dramas, películas, anime, manga, videos musicales y conciertos japoneses de grupos de ídolos pop adolescentes.	12.12121212
es	mtgen_a	professional	539	F	Shouse was hired as the assistant to the chief.	Shouse fue contratada como asistente del jefe.	9	12588	Shouse fue contratado como asistente del jefe.	1.4	0:00:13	Shouse fue contratada como asistente de la jefa.	50.0
es	mtgen_a	professional	293	F	Their coiled bundle technique uses local spiny-headed sedge (Cyperus gymnocaulos), known to the artist as bilbili and river rushes, and Koolmatrie is credited with saving the traditional Ngarrindjeri craft.	La técnica del haz enrollado utiliza juncos de cabeza espinosa (Cyperus gymnocaulos), que la artista conocía como bilbili y junco del tío, y Koolmatrie es reconocida por haber salvado el arte tradicional ngarrindjeri.	29	60100	Su técnica de haz enrollado utiliza juncia local de cabeza espinosa (Cyperus gymnocaulos), conocida por el artista como bilbili y juncos de río, y a Koolmatrie se le atribuye haber salvado la artesanía tradicional Ngarrindjeri.	2.1	0:01:00	Su técnica de haz enrollado utiliza juncia local de cabeza espinosa (Cyperus gymnocaulos), conocida por la artista como bilbili y juncos de río, y a Koolmatrie se le atribuye haber salvado la artesanía tradicional Ngarrindjeri.	2.5
es	mtgen_a	professional	830	F	Tuffrey is a qualified Chartered Accountant, and has worked as a finance director for a major national charity before starting up a consultancy business, Corporate Citizenship.	Tuffrey es una contadora pública calificada, y trabajó como directora de finanzas para una importante beneficiencia nacional, antes de iniciar su negocio de consultoría Corporate Citizenship.	26	99224	Tuffrey es un contador público calificado y trabajó como director financiero para una importante organización benéfica nacional antes de iniciar un negocio de consultoría, Corporate Citizenship.	3.8	0:01:39	Tuffrey es una cualificada contable registrada y trabajó como directora financiera para una importante organización benéfica nacional antes de iniciar un negocio de consultoría, Corporate Citizenship.	21.42857143
es	mtgen_a	professional	536	F	Grinage has worked as campaign manager and previously was the owner of a of a publishing business.	Grinage ha trabajado como directora de campaña y anteriormente fue la dueña de una empresa editorial.	17	20736	Grinage trabajó como director de campaña y anteriormente fue propietario de una empresa editorial.	1.2	0:00:21	Grinage trabajó como directora de campaña y anteriormente fue propietaria de una editorial.	20.0
es	mtgen_a	professional	388	F	Zinczenko became editor-in-chief in 2000.	Zinczenko se convirtió en editora en jefe en el 2000.	5	7591	Zinczenko se convirtió en editor jefe en 2000.	1.5	0:00:08	Zinczenko se convirtió en editora jefa en 2000.	22.22222222
es	mtgen_a	professional	315	F	After retiring as a player, Kruk became a baseball analyst for ESPN.	Tras retirarse como jugadora, Kruk se convirtió en analista de béisbol para el canal de televisión ESPN.	12	6907	Después de retirarse como jugador, Kruk se convirtió en analista de béisbol para ESPN.	0.6	0:00:07	Después de retirarse como jugadora, Kruk se convirtió en analista de béisbol para ESPN.	6.25
es	mtgen_a	professional	384	F	The landing gear was raised and the first officer announced that the flight was executing a missed approach.	El tren de aterrizaje fue levantado y la primer oficial anunció que el vuelo estaba ejecutando una aproximación fallida.	18	72542	Se levantó el tren de aterrizaje y el copiloto anunció que el vuelo estaba ejecutando una aproximación frustrada.	4.0	0:01:13	Se levantó el tren de aterrizaje y la copiloto anunció que el vuelo estaba ejecutando una aproximación frustrada.	5.263157895
es	mtgen_a	professional	1010	F	Maddow was a competitive athlete and participated in high school volleyball, basketball, and swimming.	Maddow fue una atleta competitiva y en el colegio participó en voleibol, baloncesto, y natación.	14	9254	Maddow era un atleta competitivo y participó en voleibol, baloncesto y natación en la escuela secundaria.	0.7	0:00:09	Maddow era una atleta competitiva y participó en voleibol, baloncesto y natación en la escuela secundaria.	11.11111111
es	mtgen_a	professional	40	F	It was the most successful international tour undertaken by a Japanese artist in history.	Fue el tour internacional más exitoso en la historia llevado a cabo por una artista Japonesa.	14	17194	Fue la gira internacional más exitosa realizada por un artista japonés en la historia.	1.2	0:00:17	Fue la gira internacional más exitosa realizada por una artista japonesa en la historia.	13.33333333
es	mtgen_a	professional	393	F	Threlfall now became a consulting engineer and established a high reputation as an electro-chemist, combining chemical insight with the aptitude of an engineer.	Threlfall ahora se convirtió en una ingeniera consultora y estableció una reputación como electroquímica, al combinar el conocimiento químico con la aptitud de una ingeniera.	23	110064	Threlfall ahora se convirtió en ingeniero consultor y se ganó una gran reputación como electroquímico, combinando conocimientos químicos con las aptitudes de un ingeniero.	4.8	0:01:51	Threlfall ahora se convirtió en ingeniera consultora y se ganó una gran reputación como electroquímica, combinando conocimientos químicos con las aptitudes de una ingeniera.	19.23076923
es	mtgen_a	professional	66	F	This novel is especially important for followers of occultism because of the suspicion--actively fostered by its author--that the work is not a fictional account of a mythical fraternity, but an accurate depiction of a real brotherhood of immortals.	Esta novela es especialmente importante para los seguidores del ocultismo dada la sospecha, fomentada activamente por su autora, de que la obra no es un relato ficticio de una fraternidad mítica, sino una representación exacta de una hermandad real de inmortales.	38	31878	Esta novela es especialmente importante para los seguidores del ocultismo debido a la sospecha, fomentada activamente por su autor, de que la obra no es un relato ficticio de una fraternidad mítica, sino una descripción precisa de una hermandad real de inmortales.	0.8	0:00:32	Esta novela es especialmente importante para las seguidoras del ocultismo debido a la sospecha, fomentada activamente por su autora, de que la obra no es un relato ficticio de una fraternidad mítica, sino una descripción precisa de una hermandad real de inmortales.	6.52173913
es	mtgen_a	professional	224	F	The artist's own interpretation of the reason to picture such violence and autoagression is that (...) it might somehow be an aftermath of the works (…) on the concentration camps which were far more political and also dealing with violence.	La propia interpretación de la artista de la razón para representar tal violencia y autoagresión es que (...) de alguna manera podría ser una secuela de los trabajos (...) sobre los campos de concentración que eran mucho más políticos y que también lidiaban con la violencia.	38	36557	La propia interpretación del artista de la razón para representar tal violencia y autoagresión es que (...) de alguna manera podría ser una consecuencia de las obras (...) sobre los campos de concentración, que eran mucho más políticos y también trataban sobre la violencia.	1.0	0:00:37	La propia interpretación de la artista de la razón para representar tal violencia y autoagresión es que (...) de alguna manera podría ser una consecuencia de las obras (...) sobre los campos de concentración, que eran mucho más políticos y también trataban sobre la violencia.	3.703703704
es	mtgen_a	professional	45	F	This botanist is denoted by the author abbreviation Brongn.	Esta botánica es denominada por la abreviatura del autor Brongn.	9	107186	Este botánico se denomina abreviatura del autor Brongn.	11.9	0:01:47	Esta botánica se denomina por la abreviatura de la autora Brongn.	77.77777778
es	mtgen_a	professional	237	F	A voice teacher, however, would never classify a singer in more than one voice type, regardless of the size of the vocal range of the singer.	Un profesor de canto, sin embargo, nunca clasificaría a una cantante en más de un tipo de voz, a pesar del tamaño del rango vocal de la cantante.	26	22114	Sin embargo, un profesor de canto nunca clasificaría a un cantante en más de un tipo de voz, independientemente del tamaño del rango vocal del cantante.	0.9	0:00:22	Sin embargo, una profesora de canto nunca clasificaría a una cantante en más de un tipo de voz, independientemente del tamaño del rango vocal de la cantante.	17.24137931
es	mtgen_a	professional	681	F	Quatermass II was Kneale's final original script for the BBC as a staff writer.	Quatermass II fue el guion original final de Kneale para la BBC como escritora de plantilla.	14	40167	Quatermass II fue el último guión original de Kneale para la BBC como redactor.	2.9	0:00:40	Quatermass II fue el último guion original de Kneale para la BBC como redactora.	13.33333333
es	mtgen_a	professional	88	F	Student deferments were ended, except for divinity students, who received a 2-D Selective Service classification.	Se terminaron las prórrogas a las estudiantes, excepto para las seminaristas, que recibieron una clasificación 2-D en el sistema de servicio selectivo.	16	48955	Se terminaron los aplazamientos para estudiantes, excepto para los estudiantes de teología, que recibieron una clasificación de Servicio Selectivo 2-D.	3.1	0:00:49	Se terminaron los aplazamientos para estudiantes, excepto para las estudiantes de teología, que recibieron una clasificación de Servicio Selectivo 2-D.	4.0
es	mtgen_a	professional	227	F	The first school year was brought to an end when a heavy rainstorm flooded the building and sent the teacher and pupils fleeing to higher ground.	El primer año escolar llegó a su fin cuando una fuerte tormenta inundó el edificio, enviando a la maestra y sus pupilos huyendo a terreno más alto.	26	20352	El primer año escolar llegó a su fin cuando una fuerte tormenta inundó el edificio y obligó al profesor y a los alumnos a huir a terrenos más altos.	0.8	0:00:20	El primer año escolar llegó a su fin cuando una fuerte tormenta inundó el edificio y obligó a la profesora y a las alumnas a huir a terrenos más altos.	16.66666667
es	mtgen_a	professional	738	F	Professor's Honorary Title Sonninen was awarded in 1981.	El título honorario de profesora Sonninen fue otorgado en 1981.	8	119569	El título honorífico de profesor Sonninen le fue concedido en 1981.	14.9	0:02:00	A Sonninen le fue concedido el título honorífico de profesora en 1981.	33.33333333
es	mtgen_a	professional	90	F	Cheung was also an avid photographer.	Cheung también era una ávida fotógrafa.	6	12275	Cheung también era un ávido fotógrafo.	2.0	0:00:12	Cheung también era una ávida fotógrafa.	42.85714286
es	mtgen_a	professional	994	F	By 1979, Saralegui was editor of the Spanish version of Cosmopolitan magazine.	Para 1979 Saralegui era editora de la versión española de la revista Cosmopolitan.	12	21005	En 1979, Saralegui era editor de la versión española de la revista Cosmopolitan.	1.8	0:00:22	En 1979, Saralegui era editora de la versión española de la revista Cosmopolitan.	6.666666667
es	mtgen_a	professional	262	F	Keever was a teacher for over 25 years.	Keever fue maestra por más de 25 años.	8	5366	Keever fue profesor durante más de 25 años.	0.7	0:00:05	Keever fue profesora durante más de 25 años.	11.11111111
es	mtgen_a	professional	717	F	Keeling was an assistant coach for the Stampeders from 1982 to 1983.	Keeling fue segunda entrenadora de los Stampeders de 1982 a 1983.	12	10301	Keeling fue entrenador asistente de los Stampeders de 1982 a 1983.	0.9	0:00:10	Keeling fue entrenadora asistente de los Stampeders de 1982 a 1983.	8.333333333
es	mtgen_a	professional	609	F	Filipović was the assistant at the Euro 2000.	Filipović fue asistenta en el Euro 2000.	8	0	Filipović fue asistente en la Eurocopa 2000.	0.0	0:00:00	Filipović fue asistente en la Eurocopa 2000.	0.0
es	mtgen_a	professional	108	F	Methodius had a comprehensive philosophical education, and was an important theologian as well as a prolific and polished author.	Methodius tuvo una educación filosófica completa y fue una importante teóloga, así como una autora prolífica y refinada.	19	134177	Metodio tuvo una educación filosófica integral y fue un teólogo importante, además de un autor prolífico y refinado.	7.1	0:02:14	Metodio tuvo una educación filosófica integral y fue una teóloga importante, además de una autora prolífica y refinada.	30.0
